x,t,u
0.34343433,0.15,0.7981711041666271
0.68686867,0.25,0.7420669822741479
0.74747473,0.55,0.5811412062950361
0.61616164,0.3,0.8556753607419421
0.7979798,0.8,0.4227081183788358
1.0,0.4,0.0007760532647683937
0.8787879,0.1,0.31280476373048477
0.25252524,0.6,0.5450422503094472
0.42424244,0.0,1.0814855184917107
0.1919192,0.1,0.5103403524740897
0.61616164,0.95,0.6072227149140862
0.7070707,0.15,0.7636096528237978
0.17171717,0.1,0.5409863433998866
0.08080808,0.9,0.16744923707309362
0.22222222,0.9,0.365650187058605
0.43434343,0.2,0.7922229626895746
0.3030303,0.6,0.5610491592982918
0.2020202,0.5,0.3976036232494053
0.4949495,0.9,0.7296901114000822
0.7171717,0.35,0.7174900696378402
0.7878788,0.9,0.40341465458638076
0.65656567,0.75,0.6616391036501784
0.3939394,0.95,0.6520319957158311
0.4848485,0.8,0.6739520964606117
0.5252525,0.0,0.9639917506696823
0.74747473,0.55,0.4676840262078782
0.02020202,0.35,0.057350514332583376
0.7676768,0.9,0.43551826577153807
0.36363637,0.9,0.5393388358827713
0.989899,0.35,0.02409170797850331
0.33333334,0.4,0.7389912753339684
0.5050505,0.25,0.7596308005155972
0.24242425,0.65,0.4574339856694987
0.72727275,0.8,0.48855180971280165
0.57575756,0.8,0.6268741283831004
0.28282827,0.5,0.5975845891727152
0.34343433,0.05,0.7738511233784049
0.02020202,0.1,0.06934740986123081
0.5555556,0.05,0.9271371951960337
0.42424244,0.7,0.5908669619357094
0.75757575,0.0,0.7658572854097352
0.18181819,0.25,0.408201334304523
0.90909094,0.5,0.19793147932119345
0.13131313,0.7,0.28071797513136637
0.15151516,0.95,0.28821829456119014
0.97979796,0.55,0.04176015446919943
0.030303031,0.5,0.08477768307989943
0.11111111,0.6,0.22769630370236835
0.6666667,0.35,0.6489448188273702
0.7676768,0.45,0.5760122289235752
0.26262626,0.0,0.69337150055741
0.21212122,0.6,0.5268312402767215
0.02020202,0.15,0.05102914287397104
0.07070707,0.25,0.21734372523325565
0.42424244,0.0,1.0349210144237455
0.969697,0.55,0.06384685163050159
0.3030303,0.3,0.7118585657277742
0.5555556,0.0,0.9607115425075979
0.8989899,0.25,0.2802276308768921
0.989899,0.95,0.019353882646860072
0.5959596,0.8,0.6647580386659446
0.14141414,0.85,0.2524836262217345
0.969697,0.85,0.06302133605701238
0.8484849,0.85,0.2849125901503855
0.16161616,0.65,0.3793628470097519
0.45454547,0.45,0.836622708507268
0.7373737,0.8,0.4308868366718374
0.8989899,0.45,0.26906061918321567
0.9191919,0.35,0.20589085408901658
0.1919192,0.15,0.5818189116873073
0.17171717,0.55,0.38266942528413456
0.9292929,0.45,0.2018960074112429
0.68686867,0.6,0.5640538104391817
0.3838384,0.45,0.7985541325058225
0.94949496,0.55,0.1187868746209324
0.0,0.45,0.000578004102880566
0.28282827,0.7,0.5430182896262341
0.85858583,0.05,0.3839319244886206
0.6363636,0.4,0.8098626886964257
0.23232323,0.5,0.598121591967602
0.93939394,0.6,0.12258380116020666
0.47474748,0.4,0.7632063983058753
0.3939394,0.7,0.7495451420067077
0.18181819,0.05,0.47616033787177964
0.93939394,0.0,0.1731475683359077
0.83838385,0.4,0.4088507085281231
0.3939394,0.4,0.7114418276082706
0.8888889,0.4,0.30040143004308195
0.04040404,0.6,0.097845908498147
0.6262626,0.95,0.54538795592737
0.3131313,0.1,0.7347703651294621
0.25252524,0.2,0.5553337456050146
0.21212122,0.35,0.5246742781478554
0.41414142,0.15,0.8051323212102242
0.07070707,0.9,0.12324010836768726
0.53535354,0.95,0.6053313449075985
0.6666667,0.9,0.5980647314584863
0.16161616,0.4,0.4200812555361444
0.22222222,0.15,0.6699465969488595
0.989899,0.0,0.03454547925995942
0.21212122,0.65,0.443289524339089
0.14141414,0.0,0.4522090440519997
0.28282827,0.25,0.7081322958841362
0.33333334,0.75,0.6186838293265972
1.0,0.5,0.000594065822625494
0.22222222,0.45,0.5838397116059392
0.94949496,0.05,0.14657014695373766
0.3030303,0.2,0.6917043564839205
0.5050505,0.5,0.8836699176293212
0.7777778,0.2,0.5855853977306582
0.74747473,0.2,0.7347711891862613
0.94949496,0.6,0.10729412007801119
0.4040404,0.25,0.8918903860845597
0.14141414,0.35,0.33282745040134903
0.4848485,0.4,0.8891850356742013
0.2020202,0.85,0.3934253455857338
0.11111111,0.45,0.23590210755862012
0.6666667,0.0,0.8612770152682784
0.35353535,0.75,0.5501236998252064
0.53535354,0.25,0.8222662734062163
0.3030303,0.65,0.6212309648027419
0.34343433,0.5,0.6396710887987885
0.33333334,0.7,0.5841341515424053
0.64646465,0.9,0.6602756453610683
0.34343433,0.0,1.0110728019418802
0.56565654,0.6,0.7655555803426686
0.15151516,0.1,0.4845798137574059
0.6969697,0.1,0.7444007024436164
0.21212122,0.95,0.4019644895662204
0.27272728,0.2,0.595582914278153
0.8080808,0.8,0.3410404324588148
0.36363637,0.95,0.6174797806154445
0.3030303,0.15,0.674430978317641
0.24242425,0.55,0.5446543183904119
0.33333334,0.55,0.6730934257029534
0.90909094,0.65,0.17567368178414264
0.4040404,0.45,0.65607833925914
0.93939394,0.25,0.14415564368340428
1.0,0.95,-0.001614703264979741
0.3030303,0.75,0.5342571289752814
1.0,0.75,-0.00024108812463850943
0.7878788,0.05,0.665516966573737
0.34343433,0.4,0.7412413940288594
0.7373737,0.1,0.7508815424547831
0.3838384,0.25,0.9053516200337957
0.25252524,0.3,0.5896136130367592
0.64646465,0.35,0.6768541393914711
0.17171717,0.15,0.44802870614220197
0.08080808,0.65,0.15718578640249953
0.9191919,0.65,0.1839733070810373
0.35353535,0.95,0.48440983579053365
0.01010101,0.0,0.03170718127306392
0.959596,0.75,0.09476566400710151
0.8484849,0.7,0.3718933637703388
0.6262626,0.85,0.5726512391813421
0.27272728,0.6,0.4886211790779589
0.27272728,0.0,0.7850662568065389
0.36363637,0.85,0.5412919959671989
0.28282827,0.75,0.4901902707526211
0.4949495,0.55,0.7230202405528837
0.21212122,0.3,0.47697125221600783
0.7373737,0.45,0.6653466888110326
0.33333334,0.75,0.6554903785301475
0.7171717,0.6,0.5366323621443884
0.23232323,0.6,0.5234872584881916
0.90909094,0.9,0.19738712872684536
0.989899,0.65,0.02534186814329484
0.86868685,0.8,0.24594456448384322
0.060606062,0.75,0.1324803337043131
0.25252524,0.7,0.4503505489495919
0.5050505,0.75,0.7134391210902237
0.8787879,0.05,0.34578301246034554
0.3131313,0.4,0.5892797355215763
0.33333334,0.4,0.6460813929440657
0.6363636,0.65,0.7412487262090685
0.21212122,0.1,0.5627461906092663
0.72727275,0.75,0.49331058073095657
0.4949495,0.05,1.0482782006873537
0.3939394,0.95,0.5631487840880195
0.3838384,0.25,0.9087135994325624
0.64646465,0.0,0.9682808397674697
0.7070707,0.6,0.5321468910822563
0.3838384,0.85,0.5650949401716914
0.82828283,0.6,0.3770098078668461
0.82828283,0.5,0.41172650912270775
0.43434343,0.3,0.9333140393152217
0.9191919,0.45,0.20755946111124982
0.09090909,0.2,0.23344235780079692
0.0,0.7,0.00012184489550741194
0.01010101,0.6,0.027423589622692226
0.34343433,0.8,0.6801310099332063
0.8181818,0.4,0.49813922703160296
0.68686867,0.6,0.6004548483259209
0.65656567,0.65,0.5822128350603183
0.6666667,0.05,0.8386836391377777
0.121212125,0.1,0.36415001978099737
0.4040404,0.6,0.78783729607396
0.37373737,0.65,0.738118227035968
0.36363637,0.65,0.6869686842581765
0.08080808,0.25,0.22395700350161338
0.24242425,0.45,0.5068464393791405
0.09090909,0.1,0.3062885627321885
0.08080808,0.4,0.17894521796741866
0.21212122,0.05,0.5453053069160861
0.02020202,0.65,0.04580020407706369
0.08080808,0.85,0.14654560528959565
0.27272728,0.3,0.5653230655613702
0.7070707,0.1,0.6891911601481455
0.121212125,0.2,0.3701012504751772
0.8484849,0.7,0.3363835810206367
0.6969697,0.85,0.5407917773686014
0.15151516,0.85,0.3010503623283382
1.0,0.15,3.189545525536956e-05
0.15151516,0.45,0.39891291889857206
0.2020202,0.15,0.5675952385424984
0.02020202,0.75,0.04035295670848083
0.8989899,0.6,0.23616770640605492
0.36363637,0.65,0.6742794103845166
0.17171717,0.15,0.48405647951364544
0.17171717,0.25,0.4545725035109701
0.32323232,0.05,0.9193658350764853
0.16161616,0.3,0.4790148446680512
0.8484849,0.2,0.3600986572796718
0.3030303,0.5,0.5713435007703495
0.24242425,0.95,0.42857390957810965
0.32323232,0.05,0.9091295531670692
0.07070707,0.2,0.22097700732674136
0.54545456,0.2,0.7715577950492641
0.68686867,0.95,0.4978779459012465
0.94949496,0.9,0.09352514932623783
0.5858586,0.5,0.671600897957944
0.959596,0.8,0.07788502055794637
0.5959596,0.35,0.7876560695380962
1.0,0.9,-0.0012406168200399335
0.94949496,0.9,0.11553375398316892
0.14141414,0.15,0.362342705054665
0.11111111,0.05,0.33635790512121266
0.4848485,0.4,0.8369052183297578
0.3939394,0.9,0.6716051509935493
0.82828283,0.75,0.36159222793067225
0.15151516,0.1,0.3978535167156788
0.46464646,0.0,0.907373386920934
0.8484849,0.9,0.2772786492266843
0.04040404,0.25,0.1237263098332032
0.6666667,0.95,0.6139947568040524
0.5555556,0.15,0.8691040279208393
0.6060606,0.65,0.7379605251777128
0.1010101,0.95,0.19699342758365182
0.24242425,0.35,0.5026312852376181
0.68686867,0.35,0.7211752620596611
0.34343433,0.55,0.7645846327527952
0.121212125,0.8,0.2206096037030344
0.5151515,0.3,0.7975848773158517
0.37373737,0.05,1.0266306227147233
